Metric,age_or_height,sex,Match ID,m,s,l,2.5th,5th,25th,50th,75th,95th,97.5th
whz,48.1,Male,48.1_1,3.531743369,0.104469359,-0.40110154,2.900867417,2.991030227,3.29466829,3.531743369,3.793427857,4.220008994,4.372988444
whz,48.2,Male,48.2_1,3.552338016,0.104398892,-0.400758889,2.918136833,3.008784154,3.314030951,3.552338016,3.815358478,4.24406519,4.397791522
whz,48.3,Male,48.3_1,3.572932663,0.104328472,-0.400416237,2.935410209,3.026541567,3.333395271,3.572932663,3.837287045,4.268115509,4.422587217
whz,48.4,Male,48.4_1,3.59352731,0.104258101,-0.400073586,2.952687531,3.044302452,3.352761244,3.59352731,3.859213564,4.292159974,4.44737556
whz,48.5,Male,48.5_1,3.614121957,0.104187776,-0.399730935,2.969968812,3.062066821,3.372128875,3.614121957,3.881138031,4.316198572,4.472156534
whz,48.6,Male,48.6_1,3.634716604,0.104117499,-0.399388284,2.987254038,3.079834663,3.391498157,3.634716604,3.903060452,4.340231325,4.496930168
whz,48.7,Male,48.7_1,3.65531125,0.10404727,-0.399045633,3.004543207,3.097605974,3.410869089,3.65531125,3.924980831,4.364258242,4.521696475
whz,48.8,Male,48.8_1,3.675905897,0.103977088,-0.398702981,3.021836323,3.115380757,3.430241674,3.675905897,3.946899168,4.388279326,4.546455457
whz,48.9,Male,48.9_1,3.696500544,0.103906953,-0.39836033,3.039133382,3.133159009,3.449615907,3.696500544,3.968815465,4.412294584,4.571207125
whz,49,Male,49_1,3.717095191,0.103836866,-0.398017679,3.056434376,3.150940724,3.468991787,3.717095191,3.990729727,4.436304033,4.595951501
whz,49.1,Male,49.1_1,3.737689838,0.103766825,-0.397675028,3.073739313,3.168725908,3.488369315,3.737689838,4.012641952,4.460307666,4.620688576
whz,49.2,Male,49.2_1,3.758284485,0.103696833,-0.397332377,3.091048175,3.186514543,3.507748484,3.758284485,4.03455215,4.484305515,4.64541839
whz,49.3,Male,49.3_1,3.778879132,0.103626887,-0.396989725,3.108360974,3.204306643,3.527129299,3.778879132,4.056460315,4.508297564,4.670140927
whz,49.4,Male,49.4_1,3.799473779,0.103556988,-0.396647074,3.125677704,3.2221022,3.546511755,3.799473779,4.078366452,4.532283831,4.694856206
whz,49.5,Male,49.5_1,3.820068425,0.103487137,-0.396304423,3.142998354,3.239901204,3.565895849,3.820068425,4.100270567,4.556264331,4.719564249
whz,49.6,Male,49.6_1,3.840663072,0.103417333,-0.395961772,3.16032293,3.257703661,3.585281582,3.840663072,4.12217266,4.580239066,4.744265059
whz,49.7,Male,49.7_1,3.861257719,0.103347575,-0.395619121,3.177651433,3.275509572,3.604668956,3.861257719,4.14407273,4.604208035,4.768958636
whz,49.8,Male,49.8_1,3.881852366,0.103277865,-0.395276469,3.19498385,3.293318925,3.624057962,3.881852366,4.165970786,4.628171265,4.793645011
whz,49.9,Male,49.9_1,3.902447013,0.103208202,-0.394933818,3.212320183,3.311131721,3.643448603,3.902447013,4.187866826,4.652128754,4.818324186
whz,50,Male,50_1,3.92304166,0.103138586,-0.394591167,3.229660431,3.328947959,3.662840877,3.92304166,4.209760855,4.676080511,4.842996172
whz,50.1,Male,50.1_1,3.943636307,0.103069017,-0.394248516,3.247004589,3.346767635,3.682234782,3.943636307,4.231652873,4.700026546,4.86766098
whz,50.2,Male,50.2_1,3.964230953,0.102999494,-0.393905865,3.264352661,3.364590752,3.701630318,3.964230953,4.25354288,4.723966856,4.892318609
whz,50.3,Male,50.3_1,3.9848256,0.102930019,-0.393563213,3.281704633,3.382417298,3.721027481,3.9848256,4.275430886,4.74790147,4.916969095
whz,50.4,Male,50.4_1,4.005420247,0.102860591,-0.393220562,3.299060509,3.400247275,3.740426271,4.005420247,4.297316889,4.771830386,4.941612437
whz,50.5,Male,50.5_1,4.026014894,0.102791209,-0.392877911,3.316420291,3.418080686,3.759826688,4.026014894,4.319200889,4.795753604,4.966248635
whz,50.6,Male,50.6_1,4.046609541,0.102721874,-0.39253526,3.333783971,3.435917522,3.779228729,4.046609541,4.341082892,4.819671141,4.990877712
whz,50.7,Male,50.7_1,4.067204188,0.102652586,-0.392192609,3.351151546,3.453757782,3.798632392,4.067204188,4.362962899,4.843583006,5.015499677
whz,50.8,Male,50.8_1,4.087798835,0.102583345,-0.391849957,3.368523013,3.471601463,3.818037675,4.087798835,4.384840915,4.867489207,5.040114543
whz,50.9,Male,50.9_1,4.108393482,0.10251415,-0.391507306,3.385898376,3.489448568,3.83744458,4.108393482,4.406716936,4.891389744,5.06472231
whz,51,Male,51_1,4.128988128,0.102445002,-0.391164655,3.403277626,3.507299087,3.856853102,4.128988128,4.428590969,4.915284632,5.089322999
whz,51.1,Male,51.1_1,4.149582775,0.102375901,-0.390822004,3.42066076,3.52515302,3.87626324,4.149582775,4.450463018,4.939173882,5.113916622
whz,51.2,Male,51.2_1,4.170177422,0.102306846,-0.390479353,3.438047782,3.543010369,3.895674995,4.170177422,4.472333082,4.963057494,5.13850318
whz,51.3,Male,51.3_1,4.190772069,0.102237838,-0.390136701,3.455438683,3.560871126,3.915088364,4.190772069,4.494201165,4.986935483,5.163082693
whz,51.4,Male,51.4_1,4.211366716,0.102168876,-0.38979405,3.472833466,3.578735294,3.934503346,4.211366716,4.516067266,5.010807849,5.187655162
whz,51.5,Male,51.5_1,4.231961363,0.102099961,-0.389451399,3.490232123,3.596602865,3.953919938,4.231961363,4.537931393,5.03467461,5.212220609
whz,51.6,Male,51.6_1,4.25255601,0.102031092,-0.389108748,3.507634657,3.614473841,3.973338141,4.25255601,4.559793544,5.058535765,5.236779034
whz,51.7,Male,51.7_1,4.273150656,0.10196227,-0.388766097,3.525041058,3.632348214,3.99275795,4.273150656,4.581653723,5.08239133,5.261330457
whz,51.8,Male,51.8_1,4.293745303,0.101893494,-0.388423445,3.542451331,3.650225989,4.012179368,4.293745303,4.603511932,5.106241306,5.285874882
whz,51.9,Male,51.9_1,4.31433995,0.101824765,-0.388080794,3.559865467,3.668107156,4.031602389,4.31433995,4.625368175,5.130085711,5.310412328
whz,52,Male,52_1,4.334934597,0.101756082,-0.387738143,3.577283469,3.685991718,4.051027016,4.334934597,4.647222452,5.153924542,5.334942797
whz,52.1,Male,52.1_1,4.355529244,0.101687446,-0.387395492,3.594705329,3.703879668,4.070453243,4.355529244,4.669074769,5.177757817,5.359466308
whz,52.2,Male,52.2_1,4.376123891,0.101618855,-0.387052841,3.612131056,3.721771014,4.089881074,4.376123891,4.690925121,5.201585527,5.383982852
whz,52.3,Male,52.3_1,4.396718538,0.101550311,-0.386710189,3.629560634,3.739665742,4.109310504,4.396718538,4.712773517,5.225407698,5.408492461
whz,52.4,Male,52.4_1,4.417313185,0.101481813,-0.386367538,3.646994068,3.757563855,4.128741532,4.417313185,4.734619957,5.249224328,5.432995136
whz,52.5,Male,52.5_1,4.437907831,0.101413362,-0.386024887,3.664431348,3.775465344,4.148174153,4.437907831,4.756464445,5.273035435,5.457490896
whz,52.6,Male,52.6_1,4.458502478,0.101344956,-0.385682236,3.681872485,3.793370221,4.167608375,4.458502478,4.778306978,5.29684101,5.481979733
whz,52.7,Male,52.7_1,4.479097125,0.101276597,-0.385339585,3.699317463,3.811278468,4.187044187,4.479097125,4.800147566,5.320641078,5.506461679
whz,52.8,Male,52.8_1,4.499691772,0.101208283,-0.384996933,3.716766293,3.829190097,4.206481596,4.499691772,4.821986204,5.344435629,5.530936721
whz,52.9,Male,52.9_1,4.520286419,0.101140016,-0.384654282,3.734218957,3.847105092,4.225920592,4.520286419,4.8438229,5.368224691,5.555404894
whz,53,Male,53_1,4.540881066,0.101071795,-0.384311631,3.751675462,3.865023458,4.245361179,4.540881066,4.865657655,5.392008261,5.579866196
whz,53.1,Male,53.1_1,4.561475713,0.10100362,-0.38396898,3.769135802,3.88294519,4.264803354,4.561475713,4.88749047,5.415786348,5.604320639
whz,53.2,Male,53.2_1,4.58207036,0.100935491,-0.383626329,3.786599977,3.900870287,4.284247115,4.58207036,4.909321348,5.439558961,5.628768233
whz,53.3,Male,53.3_1,4.602665006,0.100867408,-0.383283677,3.804067982,3.918798746,4.303692461,4.602665006,4.93115029,5.463326105,5.653208988
whz,53.4,Male,53.4_1,4.623259653,0.100799371,-0.382941026,3.821539816,3.936730565,4.323139391,4.623259653,4.9529773,5.487087792,5.677642916
whz,53.5,Male,53.5_1,4.6438543,0.100731379,-0.382598375,3.839015483,3.954665747,4.342587907,4.6438543,4.974802377,5.510844018,5.702070016
whz,53.6,Male,53.6_1,4.664448947,0.100663434,-0.382255724,3.856494967,3.972604277,4.362038,4.664448947,4.99662553,5.534594811,5.726490322
whz,53.7,Male,53.7_1,4.685043594,0.100595534,-0.381913073,3.873978277,3.990546166,4.381489675,4.685043594,5.018446755,5.558340161,5.750903819
whz,53.8,Male,53.8_1,4.705638241,0.10052768,-0.381570421,3.891465405,4.008491403,4.400942928,4.705638241,5.040266056,5.582080083,5.775310532
whz,53.9,Male,53.9_1,4.726232888,0.100459872,-0.38122777,3.908956348,4.026439988,4.420397758,4.726232888,5.062083438,5.605814587,5.799710471
whz,54,Male,54_1,4.746827534,0.10039211,-0.380885119,3.926451103,4.044391915,4.43985416,4.746827534,5.0838989,5.62954368,5.824103644
whz,54.1,Male,54.1_1,4.767422181,0.100324393,-0.380542468,3.943949675,4.062347191,4.45931214,4.767422181,5.105712444,5.653267362,5.848490054
whz,54.2,Male,54.2_1,4.788016828,0.100256722,-0.380199817,3.961452053,4.080305807,4.478771692,4.788016828,5.127524075,5.676985649,5.87286972
whz,54.3,Male,54.3_1,4.808611475,0.100189097,-0.379857165,3.978958236,4.098267758,4.498232813,4.808611475,5.149333796,5.70069855,5.897242655
whz,54.4,Male,54.4_1,4.829206122,0.100121517,-0.379514514,3.996468227,4.11623305,4.517695506,4.829206122,5.171141604,5.724406062,5.921608856
whz,54.5,Male,54.5_1,4.849800769,0.100053983,-0.379171863,4.013982017,4.134201673,4.537159767,4.849800769,5.192947506,5.748108204,5.945968346
whz,54.6,Male,54.6_1,4.870395416,0.099986495,-0.378829212,4.031499602,4.152173624,4.556625592,4.870395416,5.214751505,5.771804984,5.970321135
whz,54.7,Male,54.7_1,4.890990063,0.099919052,-0.378486561,4.049020988,4.170148908,4.576092985,4.890990063,5.236553599,5.795496399,5.994667222
whz,54.8,Male,54.8_1,4.911584709,0.099851654,-0.378143909,4.06654617,4.188127521,4.595561943,4.911584709,5.258353789,5.819182456,6.019006615
whz,54.9,Male,54.9_1,4.932179356,0.099784302,-0.377801258,4.084075142,4.206109456,4.615032462,4.932179356,5.280152084,5.842863176,6.043339341
whz,55,Male,55_1,4.952774003,0.099716995,-0.377458607,4.101607905,4.224094715,4.634504544,4.952774003,5.301948482,5.866538555,6.067665395
whz,55.1,Male,55.1_1,4.97336865,0.099649734,-0.377115956,4.11914445,4.24208329,4.653978184,4.97336865,5.323742987,5.890208611,6.091984801
whz,55.2,Male,55.2_1,4.993963297,0.099582518,-0.376773305,4.136684783,4.260075184,4.673453384,4.993963297,5.3455356,5.913873342,6.116297556
whz,55.3,Male,55.3_1,5.014557944,0.099515348,-0.376430653,4.154228891,4.278070389,4.692930139,5.014557944,5.367326325,5.937532767,6.140603684
whz,55.4,Male,55.4_1,5.035152591,0.099448223,-0.376088002,4.171776782,4.296068909,4.71240845,5.035152591,5.389115163,5.961186881,6.164903182
whz,55.5,Male,55.5_1,5.055747237,0.099381143,-0.375745351,4.18932845,4.314070739,4.731888316,5.055747237,5.410902113,5.984835694,6.18919606
whz,55.6,Male,55.6_1,5.076341884,0.099314108,-0.3754027,4.206883895,4.33207588,4.751369736,5.076341884,5.43268718,6.008479213,6.213482329
whz,55.7,Male,55.7_1,5.096936531,0.099247118,-0.375060049,4.224443113,4.350084327,4.770852708,5.096936531,5.454470367,6.032117447,6.237761999
whz,55.8,Male,55.8_1,5.117531178,0.099180174,-0.374717397,4.242006094,4.368096072,4.790337227,5.117531178,5.476251678,6.055750413,6.262035094
whz,55.9,Male,55.9_1,5.138125825,0.099113275,-0.374374746,4.259572843,4.386111119,4.809823296,5.138125825,5.498031113,6.07937811,6.28630161
whz,56,Male,56_1,5.158720472,0.099046421,-0.374032095,4.277143356,4.404129464,4.829310912,5.158720472,5.519808674,6.103000543,6.310561558
whz,56.1,Male,56.1_1,5.179315119,0.098979612,-0.373689444,4.294717633,4.422151106,4.848800075,5.179315119,5.541584362,6.126617722,6.334814949
whz,56.2,Male,56.2_1,5.199909766,0.098912848,-0.373346793,4.312295668,4.440176042,4.868290782,5.199909766,5.563358182,6.150229654,6.359061791
whz,56.3,Male,56.3_1,5.220504412,0.098846129,-0.373004141,4.32987746,4.458204268,4.887783031,5.220504412,5.585130133,6.173836346,6.383302095
whz,56.4,Male,56.4_1,5.241099059,0.098779455,-0.37266149,4.347463007,4.476235784,4.907276823,5.241099059,5.60690022,6.197437807,6.407535872
whz,56.5,Male,56.5_1,5.261693706,0.098712827,-0.372318839,4.365052297,4.494270579,4.926772152,5.261693706,5.628668448,6.221034056,6.431763146
whz,56.6,Male,56.6_1,5.282288353,0.098646243,-0.371976188,4.382645344,4.512308664,4.946269023,5.282288353,5.650434813,6.244625078,6.4559839
whz,56.7,Male,56.7_1,5.302883,0.098579704,-0.371633537,4.400242137,4.53035003,4.965767431,5.302883,5.67219932,6.268210892,6.480198157
whz,56.8,Male,56.8_1,5.323477647,0.09851321,-0.371290885,4.417842673,4.548394675,4.985267374,5.323477647,5.693961971,6.291791505,6.504405927
whz,56.9,Male,56.9_1,5.344072294,0.09844676,-0.370948234,4.435446957,4.566442603,5.004768855,5.344072294,5.715722765,6.315366915,6.528607206
whz,57,Male,57_1,5.36466694,0.098380356,-0.370605583,4.45305497,4.584493795,5.024271865,5.36466694,5.737481711,6.33893715,6.552802032
whz,57.1,Male,57.1_1,5.385261587,0.098313996,-0.370262932,4.470666728,4.602548267,5.04377641,5.385261587,5.759238806,6.362502197,6.576990389
whz,57.2,Male,57.2_1,5.405856234,0.098247681,-0.369920281,4.488282217,4.620606006,5.063282484,5.405856234,5.780994054,6.386062075,6.6011723
whz,57.3,Male,57.3_1,5.426450881,0.098181411,-0.369577629,4.505901436,4.638667011,5.082790087,5.426450881,5.802747459,6.40961679,6.625347774
whz,57.4,Male,57.4_1,5.447045528,0.098115186,-0.369234978,4.523524381,4.656731278,5.102299217,5.447045528,5.824499022,6.433166352,6.649516823
whz,57.5,Male,57.5_1,5.467640175,0.098049005,-0.368892327,4.541151058,4.674798813,5.121809875,5.467640175,5.846248742,6.456710755,6.673679441
whz,57.6,Male,57.6_1,5.48823236,0.097982873,-0.368549676,4.558779379,4.692867471,5.141319737,5.48823236,5.867994009,6.480247158,6.697832706
whz,57.7,Male,57.7_1,5.508816466,0.097916798,-0.368207024,4.576404605,4.710932387,5.160823511,5.508816466,5.889728853,6.503769029,6.721969887
whz,57.8,Male,57.8_1,5.529392041,0.097850781,-0.367864373,4.594026346,4.728993161,5.180320768,5.529392041,5.911452799,6.527275858,6.746090465
whz,57.9,Male,57.9_1,5.549958535,0.097784824,-0.367521722,4.611644122,4.747049303,5.199810983,5.549958535,5.933165271,6.550767032,6.770193813
whz,58,Male,58_1,5.570515283,0.097718927,-0.367179071,4.629257373,4.765100236,5.219293529,5.570515283,5.954865562,6.57424178,6.794279137
whz,58.1,Male,58.1_1,5.591061621,0.097653092,-0.366836419,4.646865524,4.783145371,5.238767774,5.591061621,5.976552977,6.597699353,6.818345674
whz,58.2,Male,58.2_1,5.611596883,0.097587319,-0.366493768,4.664468013,4.801184133,5.25823309,5.611596883,5.998226807,6.621138982,6.842392629
whz,58.3,Male,58.3_1,5.632120406,0.09752161,-0.366151116,4.682064264,4.819215932,5.277688846,5.632120406,6.019886357,6.644559921,6.866419242
whz,58.4,Male,58.4_1,5.652631524,0.097455966,-0.365808465,4.699653707,4.837240184,5.297134411,5.652631524,6.041530923,6.66796141,6.890424735
whz,58.5,Male,58.5_1,5.673129573,0.097390388,-0.365465813,4.717235773,4.855256304,5.316569154,5.673129573,6.063159807,6.691342695,6.914408331
whz,58.6,Male,58.6_1,5.693613888,0.097324877,-0.365123161,4.734809892,4.873263709,5.335992446,5.693613888,6.084772306,6.714703017,6.938369255
whz,58.7,Male,58.7_1,5.714083807,0.097259435,-0.36478051,4.752375486,4.891261808,5.355403655,5.714083807,6.106367726,6.738041635,6.962306751
whz,58.8,Male,58.8_1,5.73453868,0.097194061,-0.364437858,4.769932015,4.909250045,5.374802171,5.73453868,6.127945375,6.761357788,6.986220032
whz,58.9,Male,58.9_1,5.754977857,0.097128759,-0.364095206,4.787478893,4.927227824,5.394187366,5.754977857,6.149504579,6.784650774,7.010108387
whz,59,Male,59_1,5.775400692,0.097063528,-0.363752554,4.805015581,4.945194591,5.413558634,5.775400692,6.171044652,6.807919836,7.033971037
whz,59.1,Male,59.1_1,5.795806535,0.096998369,-0.363409902,4.822541521,4.963149773,5.432915358,5.795806535,6.192564907,6.831164238,7.057807226
whz,59.2,Male,59.2_1,5.816194739,0.096933284,-0.36306725,4.840056144,4.981092789,5.452256919,5.816194739,6.214064669,6.854383258,7.08161622
whz,59.3,Male,59.3_1,5.836564653,0.096868274,-0.362724598,4.857558891,4.999023067,5.4715827,5.836564653,6.235543252,6.877576161,7.105397265
whz,59.4,Male,59.4_1,5.856915625,0.09680334,-0.362381946,4.875049197,5.016940029,5.490892079,5.856915625,6.256999971,6.900742208,7.129149604
whz,59.5,Male,59.5_1,5.877246999,0.096738483,-0.362039293,4.892526498,5.034843096,5.510184434,5.877246999,6.278434135,6.923880658,7.15287248
whz,59.6,Male,59.6_1,5.89755812,0.096673704,-0.361696641,4.909990227,5.052731688,5.529459141,5.89755812,6.299845056,6.94699077,7.176565135
whz,59.7,Male,59.7_1,5.917848333,0.096609004,-0.361353988,4.927439817,5.070605226,5.548715578,5.917848333,6.321232045,6.970071806,7.200226812
whz,59.8,Male,59.8_1,5.938116982,0.096544384,-0.361011336,4.944874703,5.08846313,5.567953121,5.938116982,6.342594412,6.993123024,7.223856753
whz,59.9,Male,59.9_1,5.958363411,0.096479845,-0.360668683,4.962294314,5.106304817,5.587171146,5.958363411,6.363931469,7.016143686,7.247454202
whz,60,Male,60_1,5.978586974,0.096415389,-0.36032603,4.979698083,5.124129707,5.606369033,5.978586974,6.385242541,7.039133074,7.27101843
whz,60.1,Male,60.1_1,5.99878732,0.096351016,-0.359983377,4.997085704,5.141937488,5.625546448,5.99878732,6.40652726,7.062090799,7.294549037
whz,60.2,Male,60.2_1,6.018965081,0.096286727,-0.359640724,5.014457682,5.159728682,5.644703975,6.018965081,6.427786313,7.085017637,7.318046834
whz,60.3,Male,60.3_1,6.039121088,0.096222526,-0.359298071,5.031814658,5.177503957,5.663842372,6.039121088,6.449020613,7.107914637,7.34151292
whz,60.4,Male,60.4_1,6.059256173,0.096158411,-0.358955418,5.049157332,5.195264031,5.682962421,6.059256173,6.470231047,7.130782775,7.364948302
whz,60.5,Male,60.5_1,6.079371167,0.096094386,-0.358612764,5.066486345,5.213009574,5.702064882,6.079371167,6.491418526,7.153623099,7.388354077
whz,60.6,Male,60.6_1,6.0994669,0.096030452,-0.358270111,5.083802368,5.230741276,5.721150522,6.0994669,6.512583948,7.176436618,7.411731297
whz,60.7,Male,60.7_1,6.119544203,0.095966609,-0.357927457,5.101106081,5.248459841,5.740220118,6.119544203,6.533728208,7.199224331,7.435080997
whz,60.8,Male,60.8_1,6.139603907,0.09590286,-0.357584804,5.118398135,5.266165944,5.75927443,6.139603907,6.554852214,7.221987274,7.458404259
whz,60.9,Male,60.9_1,6.159646844,0.095839205,-0.35724215,5.135679211,5.283860288,5.778314234,6.159646844,6.57595686,7.244726444,7.481702118
whz,61,Male,61_1,6.179673844,0.095775647,-0.356899496,5.152949962,5.30154355,5.797340293,6.179673844,6.597043053,7.267442876,7.504975655
whz,61.1,Male,61.1_1,6.199685737,0.095712186,-0.356556842,5.170211066,5.319216431,5.816353379,6.199685737,6.618111686,7.290137565,7.528225903
